source,target, weatherStationId,commsIssuesFlag,createdAt,dataIssuesFlag,dlfLossFactor,generationWatt,latitude,longitude,mlfLossFactor,nearestBomStationId,nextProcessDueAt,nodeType,performanceSinceInceptionSortKey,pvSizeWatt,timezone
SITE|9b873440-45ab-4b33-aeaf-b237adf9ee2e,SITE|9b873440-45ab-4b33-aeaf-b237adf9ee2e,,FALSE,2023-06-29T04:18:38.055414Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009965,,SITE,,30000,Australia/Perth
SITE|650f44fa-b429-4ba9-b9ff-cb71b4ecfeb6,SITE|650f44fa-b429-4ba9-b9ff-cb71b4ecfeb6,,,2021-07-09T07:43:19.708690Z,,1.0637,30048,,,0.9986,,2023-07-28T07:41:21.397304+00:00,SITE,91,37000,Australia/Sydney
SITE|b1fb3ec2-7fb0-4ac9-b367-a43d4ab1f6ac,SITE|b1fb3ec2-7fb0-4ac9-b367-a43d4ab1f6ac,,,2023-01-19T05:49:06.230913Z,,,0,-26.4390917,133.281323,,au.bom.site.073151,2023-05-03T05:41:04.510883+00:00,SITE,74,191400,Australia/Sydney
SITE|ec37105a-0029-44ab-9a15-3ad3575e0c06,SITE|ec37105a-0029-44ab-9a15-3ad3575e0c06,,,2022-02-09T01:29:30.292503Z,,,0,-26.4390917,133.281323,,au.bom.site.061412,2022-09-23T07:40:27.471143+00:00,SITE,54,7020,Australia/Sydney
SITE|da8ef151-be83-48e8-abe2-23597daee6d6,SITE|da8ef151-be83-48e8-abe2-23597daee6d6,,,2022-11-16T04:23:30.190682Z,,,0,-26.4390917,133.281323,,au.bom.site.023000,2023-06-26T17:43:47.365437+00:00,SITE,90,79920,Australia/Adelaide
SITE|6cef04dc-4f3d-48f9-b049-769cb83e7d15,SITE|6cef04dc-4f3d-48f9-b049-769cb83e7d15,,FALSE,2023-06-19T05:28:45.566701Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.068241,2023-07-20T05:12:36.453745+00:00,SITE,,52080,Australia/Sydney
SITE|40c7c5f7-1d44-437b-b3ef-8207cb32437d,SITE|40c7c5f7-1d44-437b-b3ef-8207cb32437d,,FALSE,2023-06-13T05:30:10.163790Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009225,2023-07-16T06:42:36.722523+00:00,SITE,104,15000,Australia/Perth
SITE|f8260b13-0d59-42b1-9fbf-df56110a4c33,SITE|f8260b13-0d59-42b1-9fbf-df56110a4c33,,,2022-11-16T04:54:21.163193Z,,,0,-26.4390917,133.281323,,au.bom.site.009178,2023-06-28T10:44:30.249621+00:00,SITE,90,80079,Australia/Perth
SITE|2f710438-63bf-427a-b76f-475f00df0a18,SITE|2f710438-63bf-427a-b76f-475f00df0a18,,FALSE,2023-06-27T06:42:49.583323Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009172,,SITE,,39780,Australia/Perth
SITE|0edc212b-4421-4743-b8bc-f6b6f4b3c63d,SITE|0edc212b-4421-4743-b8bc-f6b6f4b3c63d,,,2022-02-09T00:32:53.128196Z,,,0,-26.4390917,133.281323,,au.bom.site.061055,2022-09-23T07:39:56.076122+00:00,SITE,21,14960,Australia/Sydney
SITE|a90d66f7-ed50-432b-907f-a046c478c016,SITE|a90d66f7-ed50-432b-907f-a046c478c016,,FALSE,2023-06-19T06:34:09.809771Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.067119,2023-07-28T09:52:09.772056+00:00,SITE,,27000,Australia/Sydney
SITE|8984a61d-32c0-4fcf-9007-fd6f83586117,SITE|8984a61d-32c0-4fcf-9007-fd6f83586117,,TRUE,2022-06-15T05:46:17.573024Z,,1,0,-26.4390917,133.281323,1,au.bom.site.063291,2023-06-26T11:42:50.822663+00:00,SITE,75,49980,Australia/Sydney
SITE|d6b56fdb-2c59-4a9d-9a27-b1f36a7c7a31,SITE|d6b56fdb-2c59-4a9d-9a27-b1f36a7c7a31,,FALSE,2023-06-13T04:40:17.504194Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.035264,2023-07-16T05:42:29.714101+00:00,SITE,87,10000,Australia/Brisbane
SITE|94aa5fb9-84e2-4d50-9958-423fb9bc12c8,SITE|94aa5fb9-84e2-4d50-9958-423fb9bc12c8,,FALSE,2023-06-13T02:25:01.691289Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.081124,2023-07-16T03:43:01.111891+00:00,SITE,57,6300,Australia/Melbourne
SITE|a9936685-9f7a-4758-b772-cf87a71582af,SITE|a9936685-9f7a-4758-b772-cf87a71582af,,FALSE,2023-06-14T23:15:55.041889Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.040284,2023-07-17T14:42:37.083108+00:00,SITE,103,17500,Australia/Brisbane
SITE|0d5c0a29-0d5d-4104-8a5e-43dfe1404157,SITE|0d5c0a29-0d5d-4104-8a5e-43dfe1404157,,,2022-11-16T05:52:26.778735Z,,,0,-26.4390917,133.281323,,au.bom.site.059151,2023-05-03T08:40:33.339728+00:00,SITE,90,99970,Australia/Sydney
SITE|4119bbab-fcbd-4202-8db1-d4da195c883a,SITE|4119bbab-fcbd-4202-8db1-d4da195c883a,,FALSE,2023-06-14T23:17:21.929044Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.040958,2023-07-17T14:42:36.747677+00:00,SITE,109,8200,Australia/Brisbane
SITE|33814e7b-1cab-41d5-9ecc-80d8b13e53c0,SITE|33814e7b-1cab-41d5-9ecc-80d8b13e53c0,,,2022-12-01T06:19:31.549408Z,,,0,-26.4390917,133.281323,,au.bom.site.023013,2023-05-02T17:40:24.390945+00:00,SITE,80,670320,Australia/Adelaide
SITE|8c198108-bcd2-4cb6-aa36-df514ae53df1,SITE|8c198108-bcd2-4cb6-aa36-df514ae53df1,,TRUE,2023-01-18T04:07:45.595858Z,,,0,-26.4390917,133.281323,,au.bom.site.040093,2023-05-04T05:56:44.422639+00:00,SITE,,306100,Australia/Brisbane
SITE|9426832e-d165-428b-8980-ae2af2abbe69,SITE|9426832e-d165-428b-8980-ae2af2abbe69,,FALSE,2023-06-23T01:09:49.856819Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009172,,SITE,,10000,Australia/Perth
SITE|f1532e1a-7b35-4929-96aa-d9b62903eeda,SITE|f1532e1a-7b35-4929-96aa-d9b62903eeda,,FALSE,2023-06-29T02:09:44.431950Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009281,,SITE,,10000,Australia/Perth
SITE|37f92279-f00d-4bdc-b591-9dd5cfb0dd75,SITE|37f92279-f00d-4bdc-b591-9dd5cfb0dd75,,,2022-11-16T04:54:52.851124Z,,,0,-26.4390917,133.281323,,au.bom.site.086338,2023-05-02T15:44:00.568316+00:00,SITE,64,25750,Australia/Melbourne
SITE|5323a933-4828-4ee8-8417-b6dce9d3411e,SITE|5323a933-4828-4ee8-8417-b6dce9d3411e,,FALSE,2023-06-27T06:35:22.216185Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.040211,,SITE,,10000,Australia/Brisbane
SITE|6ace06a8-dc5b-4d36-9b26-a9097abe9731,SITE|6ace06a8-dc5b-4d36-9b26-a9097abe9731,,,2022-11-16T04:25:14.627463Z,,,0,-26.4390917,133.281323,,au.bom.site.023842,2023-06-26T17:44:52.479198+00:00,SITE,86,99960,Australia/Adelaide
SITE|0aaaafb0-dc31-4211-a1ef-3eff11af8995,SITE|0aaaafb0-dc31-4211-a1ef-3eff11af8995,,FALSE,2023-06-19T05:55:27.978306Z,FALSE,,,-26.4390917,133.281323,,au.bom.site.009021,,SITE,,0,Australia/Perth
SITE|aa6d1888-6f52-4cb8-b4e4-22c2a5c20b68,SITE|aa6d1888-6f52-4cb8-b4e4-22c2a5c20b68,,,2023-02-24T00:16:26.552095Z,,,,-26.4390917,133.281323,,au.bom.site.068257,,SITE,,0,Australia/Sydney
SITE|d9fbe404-bef6-4467-ad6e-1c49d490fe96,SITE|d9fbe404-bef6-4467-ad6e-1c49d490fe96,,FALSE,2023-06-15T00:17:32.172214Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.040913,2023-07-17T16:43:00.009620+00:00,SITE,101,8200,Australia/Brisbane
SITE|8fe97610-227a-4431-b42e-7e40a7a8157f,SITE|8fe97610-227a-4431-b42e-7e40a7a8157f,,,2022-06-24T06:34:47.298483Z,,1,0,-26.4390917,133.281323,1,au.bom.site.061055,2023-07-28T08:40:04.744300+00:00,SITE,74,201300,Australia/Sydney
SITE|b00d9fc3-7a15-4e26-a862-508cffdd6631,SITE|b00d9fc3-7a15-4e26-a862-508cffdd6631,,FALSE,2023-06-14T23:35:38.389956Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.023083,2023-07-17T14:42:49.884875+00:00,SITE,133,17500,Australia/Adelaide
SITE|341d4782-b1af-4361-97ee-dcf03d6c1d3a,SITE|341d4782-b1af-4361-97ee-dcf03d6c1d3a,,FALSE,2023-06-29T04:16:35.565907Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.067119,,SITE,,27000,Australia/Sydney
SITE|30dbe993-3a5f-4daa-b988-d7eda7f6d960,SITE|30dbe993-3a5f-4daa-b988-d7eda7f6d960,,FALSE,2023-06-29T03:51:15.959663Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.085291,,SITE,,8200,Australia/Melbourne
SITE|025e2029-4712-4bf5-9951-b301f4b87e42,SITE|025e2029-4712-4bf5-9951-b301f4b87e42,,,2023-02-01T22:53:27.724460Z,,,0,-26.4390917,133.281323,,au.bom.site.088162,2023-07-09T10:42:42.344719+00:00,SITE,5,100000,Australia/Melbourne
SITE|c035e13f-7b93-456b-a1e1-42f2e849006d,SITE|c035e13f-7b93-456b-a1e1-42f2e849006d,,FALSE,2023-06-15T00:56:00.970374Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009172,2023-07-18T06:43:42.186010+00:00,SITE,95,30000,Australia/Perth
SITE|df80931d-0c2c-42ac-bdce-2371516900df,SITE|df80931d-0c2c-42ac-bdce-2371516900df,,FALSE,2023-06-27T04:19:57.998484Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009215,,SITE,,10000,Australia/Perth
SITE|8f096d1b-f84c-4cdf-9836-cbdc5b713aa0,SITE|8f096d1b-f84c-4cdf-9836-cbdc5b713aa0,,,2023-02-01T22:16:08.221945Z,,,0,-26.4390917,133.281323,,au.bom.site.090184,2023-07-05T15:42:51.328124+00:00,SITE,105,99820,Australia/Melbourne
SITE|6c03b4f3-b80d-495b-87b2-a8f3ad27ac39,SITE|6c03b4f3-b80d-495b-87b2-a8f3ad27ac39,,FALSE,2023-03-22T23:51:55.475659Z,FALSE,,,-26.4390917,133.281323,,au.bom.site.047048,,SITE,,0,Australia/Broken_Hill
SITE|c7585016-4bd7-47ba-8008-34e9a9acb992,SITE|c7585016-4bd7-47ba-8008-34e9a9acb992,,,2023-02-01T22:17:47.642395Z,,,0,-26.4390917,133.281323,,au.bom.site.040126,2023-07-09T10:43:15.055227+00:00,SITE,64,150000,Australia/Brisbane
SITE|42f7f670-bdfa-4633-8d4b-4684af98d0f8,SITE|42f7f670-bdfa-4633-8d4b-4684af98d0f8,,FALSE,2023-06-08T04:43:01.027592Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.087031,2023-07-15T16:40:48.107077+00:00,SITE,71,23000,Australia/Melbourne
SITE|a5929bca-370c-4e0a-89d8-25721188e142,SITE|a5929bca-370c-4e0a-89d8-25721188e142,,FALSE,2023-06-27T06:00:32.466473Z,FALSE,,,-26.4390917,133.281323,,au.bom.site.009603,,SITE,,0,Australia/Perth
SITE|137feb5d-5a3c-4456-a189-9ab66fb169f8,SITE|137feb5d-5a3c-4456-a189-9ab66fb169f8,,TRUE,2022-11-21T05:20:24.641181Z,,,0,-26.4390917,133.281323,,au.bom.site.009172,2023-05-03T09:42:07.087036+00:00,SITE,97,99900,Australia/Perth
SITE|a5b119f4-93ea-4215-8170-10af166ac2cd,SITE|a5b119f4-93ea-4215-8170-10af166ac2cd,,FALSE,2023-06-27T03:49:06.473091Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009021,,SITE,,15000,Australia/Perth
SITE|665cc7d5-cdcd-43b2-af70-2f0dbad8518d,SITE|665cc7d5-cdcd-43b2-af70-2f0dbad8518d,,,2023-02-01T06:16:21.955263Z,,,0,-26.4390917,133.281323,,au.bom.site.066214,2023-07-10T15:43:19.034303+00:00,SITE,76,99840,Australia/Sydney
SITE|b31c9116-cffa-457b-b40c-7644d72cb3be,SITE|b31c9116-cffa-457b-b40c-7644d72cb3be,,,2022-09-19T10:58:56.484184Z,,1,0,-26.4390917,133.281323,1,au.bom.site.066214,2023-06-21T20:40:29.057853+00:00,SITE,71,5920,Australia/Sydney
SITE|181b3b1e-190f-4037-b291-8ee58d5d6827,SITE|181b3b1e-190f-4037-b291-8ee58d5d6827,,,2022-11-16T04:49:57.161542Z,,,0,-26.4390917,133.281323,,au.bom.site.076031,2023-06-26T17:42:21.825682+00:00,SITE,82,99960,Australia/Melbourne
SITE|e0202f11-7b60-411d-9cd2-3ae66766b21b,SITE|e0202f11-7b60-411d-9cd2-3ae66766b21b,,,2023-01-18T04:28:28.947905Z,,,0,-26.4390917,133.281323,,au.bom.site.024580,2023-05-03T08:46:07.794668+00:00,SITE,84,99970,Australia/Adelaide
SITE|43a66cc8-6cb5-4f20-9aa5-8fbd3d37c553,SITE|43a66cc8-6cb5-4f20-9aa5-8fbd3d37c553,,FALSE,2023-06-12T23:13:03.122217Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009225,2023-07-15T16:42:33.885556+00:00,SITE,100,8200,Australia/Perth
SITE|a7322599-c077-436b-be16-494b6f55b4ec,SITE|a7322599-c077-436b-be16-494b6f55b4ec,,FALSE,2023-06-09T05:28:21.696127Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009021,2023-07-15T16:42:41.987756+00:00,SITE,98,15000,Australia/Perth
SITE|7986b6de-8f20-498b-a46e-c2848c256bfe,SITE|7986b6de-8f20-498b-a46e-c2848c256bfe,,FALSE,2023-06-27T06:07:30.553721Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009225,,SITE,,100000,Australia/Perth
SITE|48053c86-8cb3-44e3-8647-0af3bde8bab9,SITE|48053c86-8cb3-44e3-8647-0af3bde8bab9,,,2022-06-17T02:44:09.912939Z,,1,0,-26.4390917,133.281323,1,au.bom.site.066214,2023-06-22T07:41:22.883879+00:00,SITE,52,2160,Australia/Sydney
SITE|22223d21-5958-42ef-af2a-9859d2c2ce0e,SITE|22223d21-5958-42ef-af2a-9859d2c2ce0e,,,2022-11-16T04:51:08.585181Z,,,0,-26.4390917,133.281323,,au.bom.site.009021,2023-06-28T06:41:52.230758+00:00,SITE,82,60300,Australia/Perth
SITE|f0b2154e-00a6-4009-972d-45ffea9e734f,SITE|f0b2154e-00a6-4009-972d-45ffea9e734f,,,2021-12-16T01:33:07.870636Z,,,14285,-26.4390917,133.281323,,au.bom.site.061055,2023-07-28T07:40:54.017275+00:00,SITE,71,15330,Australia/Sydney
SITE|85af8217-023d-4fa0-8273-52119fa35fcc,SITE|85af8217-023d-4fa0-8273-52119fa35fcc,,FALSE,2023-03-24T01:32:25.155322Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.066137,2023-06-26T10:41:55.739766+00:00,SITE,81,8240,Australia/Sydney
SITE|dba711c9-124e-426a-8cf7-56ea2d872983,SITE|dba711c9-124e-426a-8cf7-56ea2d872983,,,2022-12-09T06:05:36.196104Z,,,0,-26.4390917,133.281323,,au.bom.site.063291,2023-05-18T01:46:03.685637+00:00,SITE,80,68400,Australia/Sydney
SITE|c27b4a5e-1ccf-4940-a783-94ef00943b84,SITE|c27b4a5e-1ccf-4940-a783-94ef00943b84,,,2023-01-19T05:48:03.541375Z,,,0,-26.4390917,133.281323,,au.bom.site.059151,2023-05-03T08:45:52.833884+00:00,SITE,88,172260,Australia/Sydney
SITE|33731c98-a9ff-4d2a-a79b-7473cb480f68,SITE|33731c98-a9ff-4d2a-a79b-7473cb480f68,,FALSE,2023-06-29T02:33:19.340782Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009225,,SITE,,39200,Australia/Perth
SITE|4ea6dd95-d04a-4b96-b2c9-6a84d0bd92af,SITE|4ea6dd95-d04a-4b96-b2c9-6a84d0bd92af,,,2022-11-16T04:24:06.061558Z,,,0,-26.4390917,133.281323,,au.bom.site.023000,2023-06-26T17:45:06.062330+00:00,SITE,91,80619,Australia/Adelaide
SITE|babe39de-befb-40cf-a14b-65ae57b4c0a4,SITE|babe39de-befb-40cf-a14b-65ae57b4c0a4,,FALSE,2023-06-13T05:45:26.333332Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.091237,2023-07-16T07:42:40.342533+00:00,SITE,115,20000,Australia/Hobart
SITE|ae8797d0-0955-4a75-be7f-c11d33c18853,SITE|ae8797d0-0955-4a75-be7f-c11d33c18853,,,2023-01-19T05:56:47.987205Z,,,0,-26.4390917,133.281323,,au.bom.site.068072,2023-05-03T09:41:10.495067+00:00,SITE,90,303320,Australia/Sydney
SITE|35c45ad9-26cb-4b56-baba-2e66804d7cc0,SITE|35c45ad9-26cb-4b56-baba-2e66804d7cc0,,,2022-11-16T04:25:54.644654Z,,,0,-26.4390917,133.281323,,au.bom.site.091237,2023-06-26T16:41:31.613681+00:00,SITE,92,65541,Australia/Hobart
SITE|e67e86a8-36c1-4a8c-99d1-7329cb40bff4,SITE|e67e86a8-36c1-4a8c-99d1-7329cb40bff4,,FALSE,2023-06-15T01:35:44.399355Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009021,2023-07-19T14:07:51.277098+00:00,SITE,,15000,Australia/Perth
SITE|104ce6fc-f279-4b94-ab0f-25ef1e4c6c7d,SITE|104ce6fc-f279-4b94-ab0f-25ef1e4c6c7d,,,2022-11-15T22:35:55.279715Z,,,0,-26.4390917,133.281323,,au.bom.site.061078,2023-06-26T17:45:17.005762+00:00,SITE,83,91060,Australia/Sydney
SITE|d0e84923-283d-4dde-a973-81331a214ac7,SITE|d0e84923-283d-4dde-a973-81331a214ac7,,,2022-06-17T04:36:47.312205Z,,1,0,-26.4390917,133.281323,1,au.bom.site.066194,2023-06-22T06:42:05.617641+00:00,SITE,88,20000,Australia/Sydney
SITE|48542a35-d583-4b7a-b275-655639938eb0,SITE|48542a35-d583-4b7a-b275-655639938eb0,,FALSE,2023-06-13T06:42:31.156548Z,FALSE,,,-26.4390917,133.281323,,au.bom.site.040913,,SITE,,0,Australia/Brisbane
SITE|73b943de-2397-404e-a54f-03b9ccce9509,SITE|73b943de-2397-404e-a54f-03b9ccce9509,,FALSE,2023-03-24T01:35:10.454424Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.066137,2023-06-26T12:42:17.951851+00:00,SITE,61,5280,Australia/Sydney
SITE|d4f49df3-54f2-4092-8e6a-348c0a04b919,SITE|d4f49df3-54f2-4092-8e6a-348c0a04b919,,,2022-11-17T21:56:59.819707Z,,,0,-26.4390917,133.281323,,au.bom.site.023885,2023-05-03T09:41:17.552531+00:00,SITE,95,219760,Australia/Adelaide
SITE|a87f4b97-6cc2-43d6-9f0c-864827d4086b,SITE|a87f4b97-6cc2-43d6-9f0c-864827d4086b,,FALSE,2023-03-24T01:44:42.216639Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.066194,2023-06-26T11:41:26.898740+00:00,SITE,94,12280,Australia/Sydney
SITE|b08e4c11-7e2b-44a2-8304-1487b88abe37,SITE|b08e4c11-7e2b-44a2-8304-1487b88abe37,,,2023-02-01T21:56:30.909168Z,,,0,-26.4390917,133.281323,,au.bom.site.091237,2023-07-10T15:42:56.509869+00:00,SITE,98,99840,Australia/Hobart
SITE|b528d81b-d6eb-49c8-bf63-f1644dd2b3f1,SITE|b528d81b-d6eb-49c8-bf63-f1644dd2b3f1,,,2021-07-07T23:57:56.094992Z,,,0,,,,,2023-07-15T21:44:27.771127+00:00,SITE,76,52200,Australia/Sydney
SITE|e4c39304-37e6-4ca8-ad39-4a767dfbfc1b,SITE|e4c39304-37e6-4ca8-ad39-4a767dfbfc1b,,FALSE,2023-06-27T03:39:33.775751Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009021,,SITE,,30000,Australia/Perth
SITE|4dbc6462-0b52-4cef-914a-a517d434bcd5,SITE|4dbc6462-0b52-4cef-914a-a517d434bcd5,,FALSE,2023-06-08T04:36:12.799418Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009977,2023-07-15T16:42:24.598346+00:00,SITE,59,10000,Australia/Perth
SITE|2a9f0157-102c-4383-9082-2f449b78c8f7,SITE|2a9f0157-102c-4383-9082-2f449b78c8f7,,FALSE,2023-06-13T05:11:02.826245Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009977,2023-07-16T06:42:28.700268+00:00,SITE,131,8200,Australia/Perth
SITE|991cbe54-b1b2-4b4a-9bf7-e31a49e52da7,SITE|991cbe54-b1b2-4b4a-9bf7-e31a49e52da7,,FALSE,2023-06-13T05:12:25.170732Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009172,2023-07-17T05:44:22.762921+00:00,SITE,,8000,Australia/Perth
SITE|ba0fbaaa-83fb-4ecb-a93b-5a1a6d233c75,SITE|ba0fbaaa-83fb-4ecb-a93b-5a1a6d233c75,,FALSE,2023-06-13T02:19:23.227290Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.086077,2023-07-16T03:43:07.872703+00:00,SITE,107,5000,Australia/Melbourne
SITE|7f47e0b5-f4d9-4272-96b1-18cad7b9a173,SITE|7f47e0b5-f4d9-4272-96b1-18cad7b9a173,,FALSE,2023-06-29T00:14:55.071175Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009021,,SITE,,40000,Australia/Perth
SITE|4ffdaa39-73d3-404a-8405-578dea8fc312,SITE|4ffdaa39-73d3-404a-8405-578dea8fc312,,FALSE,2023-06-13T02:06:38.755163Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.040284,2023-07-16T02:42:50.438491+00:00,SITE,136,8200,Australia/Brisbane
SITE|2a2ef742-5f0d-4bea-8804-1a89d5411d26,SITE|2a2ef742-5f0d-4bea-8804-1a89d5411d26,,,2023-01-18T04:30:32.806785Z,,,0,-26.4390917,133.281323,,au.bom.site.023885,2023-05-03T08:46:37.978864+00:00,SITE,92,244880,Australia/Adelaide
SITE|1358880c-4423-4450-8d84-37ab896c2bba,SITE|1358880c-4423-4450-8d84-37ab896c2bba,,FALSE,2023-06-15T01:02:32.704183Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.040913,2023-07-17T23:40:41.106476+00:00,SITE,0,30000,Australia/Brisbane
SITE|c34ff5c2-dbb9-492a-b394-09ff8d396d42,SITE|c34ff5c2-dbb9-492a-b394-09ff8d396d42,,,2023-02-08T06:13:00.943390Z,,,0,-26.4390917,133.281323,,au.bom.site.059151,2023-07-28T07:40:45.184962+00:00,SITE,74,1224000,Australia/Sydney
SITE|5f282b12-1677-4677-9269-8b8cc875e29b,SITE|5f282b12-1677-4677-9269-8b8cc875e29b,,FALSE,2023-06-13T06:52:42.977654Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.040958,2023-07-16T09:42:41.263549+00:00,SITE,97,17500,Australia/Brisbane
SITE|c2b6be72-3b29-4a75-a833-dd9a13cc165e,SITE|c2b6be72-3b29-4a75-a833-dd9a13cc165e,,FALSE,2023-06-01T06:12:20.674638Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009965,2023-07-15T19:44:38.556667+00:00,SITE,97,99750,Australia/Perth
SITE|33d97012-f611-46b8-8a4c-f0357d2903a7,SITE|33d97012-f611-46b8-8a4c-f0357d2903a7,,FALSE,2023-06-08T04:39:31.095633Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009225,2023-07-16T16:26:41.360760+00:00,SITE,,30000,Australia/Perth
SITE|5d2af13e-1830-4014-8267-73da205e9e33,SITE|5d2af13e-1830-4014-8267-73da205e9e33,,,2022-12-02T08:25:16.687688Z,,,0,-26.4390917,133.281323,,au.bom.site.068257,2023-07-10T13:45:44.683686+00:00,SITE,28,99000,Australia/Sydney
SITE|fe05b337-17a7-4b7b-b47a-a9abe7656316,SITE|fe05b337-17a7-4b7b-b47a-a9abe7656316,,FALSE,2023-06-19T23:30:57.508542Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009999,2023-07-28T10:19:37.029605+00:00,SITE,,6480,Australia/Perth
SITE|6d04bfc5-ac77-462a-b0d4-9c58e472c5e2,SITE|6d04bfc5-ac77-462a-b0d4-9c58e472c5e2,,,2023-02-10T01:23:27.471216Z,,,0,-26.4390917,133.281323,,au.bom.site.063291,2023-07-28T07:40:26.130226+00:00,SITE,68,35910,Australia/Sydney
SITE|fb2becd3-bdd4-4dff-b027-ad519ec011e7,SITE|fb2becd3-bdd4-4dff-b027-ad519ec011e7,,FALSE,2023-06-14T23:20:17.418605Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009256,2023-07-17T14:42:38.548285+00:00,SITE,126,8200,Australia/Perth
SITE|da668d3a-3293-4e31-9a60-e3b68a2ffc98,SITE|da668d3a-3293-4e31-9a60-e3b68a2ffc98,,FALSE,2023-06-29T00:32:21.297283Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009999,,SITE,,6600,Australia/Perth
SITE|d3913f80-4fd3-42b1-a0ef-b361b1b798a0,SITE|d3913f80-4fd3-42b1-a0ef-b361b1b798a0,,,2022-11-16T04:52:36.835670Z,,,0,-26.4390917,133.281323,,au.bom.site.009053,2023-06-28T09:44:21.765441+00:00,SITE,86,69879,Australia/Perth
SITE|5eace013-ae4b-4bc5-a412-2df20a956941,SITE|5eace013-ae4b-4bc5-a412-2df20a956941,,,2022-06-15T06:09:58.212001Z,,1,0,-26.4390917,133.281323,1,au.bom.site.063291,2023-07-28T07:40:36.190494+00:00,SITE,101,99900,Australia/Sydney
SITE|6287004a-f4a8-4660-9cf9-90b80523e67b,SITE|6287004a-f4a8-4660-9cf9-90b80523e67b,,FALSE,2023-06-15T01:04:05.900675Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009225,2023-07-19T05:42:50.341144+00:00,SITE,,15000,Australia/Perth
SITE|447d82fc-bb77-4cdf-acee-460754a18576,SITE|447d82fc-bb77-4cdf-acee-460754a18576,,,2023-01-18T04:35:40.009237Z,,,0,-26.4390917,133.281323,,au.bom.site.024024,2023-05-03T09:46:36.933410+00:00,SITE,86,99970,Australia/Adelaide
SITE|5b0046b4-c60f-4db1-a229-a4243e65d766,SITE|5b0046b4-c60f-4db1-a229-a4243e65d766,,FALSE,2023-06-27T03:38:00.771716Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.010916,,SITE,,30000,Australia/Perth
SITE|9b66b392-2e27-40f0-aa4b-0f1ca4f8d75a,SITE|9b66b392-2e27-40f0-aa4b-0f1ca4f8d75a,,FALSE,2023-03-24T01:41:57.717577Z,FALSE,,,-26.4390917,133.281323,,au.bom.site.066137,,SITE,,0,Australia/Sydney
SITE|bb4cddb7-37f8-4de5-b8a9-a9d04e410a7f,SITE|bb4cddb7-37f8-4de5-b8a9-a9d04e410a7f,,FALSE,2023-06-15T02:15:29.818011Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009172,2023-07-18T15:44:08.497526+00:00,SITE,69,30000,Australia/Perth
SITE|e0dd8d31-ec48-4559-ad2b-df4a6af9bd15,SITE|e0dd8d31-ec48-4559-ad2b-df4a6af9bd15,,FALSE,2023-06-08T04:12:36.682352Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.087031,2023-07-15T16:42:00.492651+00:00,SITE,65,9250,Australia/Melbourne
