source,target,azimuth,createdAt,latitude,longitude,loss,manufacturerApi,nodeSort,nodeType,pvSizeWatt,siteId,tilt,weatherStationId
MNTR|c7be5d43-54cf-40cb-8c87-10c327e96f78,MNTR|c7be5d43-54cf-40cb-8c87-10c327e96f78,0,2023-06-30T04:39:36.046215Z,-26.4390917,133.281323,0.15,FRONIUS,c7be5d43-54cf-40cb-8c87-10c327e96f78,MNTR,3110,SITE|d79e5896-db55-4ade-8681-c2b15db39238,10,au.bom.site.009256
MNTR|48703e73-7614-4474-8cb7-1d9a91b397ea,MNTR|48703e73-7614-4474-8cb7-1d9a91b397ea,0,2023-01-20T05:07:30.729694Z,-26.4390917,133.281323,0.15,SMA,48703e73-7614-4474-8cb7-1d9a91b397ea,MNTR,61220,SITE|b9cf0c20-66d4-4edd-8c35-ae409e39bdb4,10,au.bom.site.059007
MNTR|5d08976f-45c9-4ace-a254-c103ff5b2ff3,MNTR|5d08976f-45c9-4ace-a254-c103ff5b2ff3,0,2023-07-03T04:22:51.546351Z,-26.4390917,133.281323,0.15,FRONIUS,5d08976f-45c9-4ace-a254-c103ff5b2ff3,MNTR,10000,SITE|fe2735d3-0faa-40ac-815c-c24d59a17576,10,au.bom.site.009215
MNTR|1237274_1_2_1,MNTR|1237274_1_2_1,0,2023-06-23T05:03:53.355605Z,-26.4390917,133.281323,0.15,SUNGROW,1237274_1_2_1,MNTR,133250,SITE|ac5de10d-dfda-4b26-ad21-a1e2dbde842f,10,au.bom.site.068241
MNTR|37424de4-e320-494f-866e-b323e4a1fecc,MNTR|37424de4-e320-494f-866e-b323e4a1fecc,0,2023-01-20T05:31:46.156180Z,-26.4390917,133.281323,0.15,SMA,37424de4-e320-494f-866e-b323e4a1fecc,MNTR,16660,SITE|072ee58d-3434-4292-8c4d-7b6e6f4455d1,10,au.bom.site.068228
MNTR|fb1e46b0-bc4d-40d0-887d-ab610064bc35,MNTR|fb1e46b0-bc4d-40d0-887d-ab610064bc35,0,2023-07-03T04:25:39.375052Z,-26.4390917,133.281323,0.15,FRONIUS,fb1e46b0-bc4d-40d0-887d-ab610064bc35,MNTR,5080,SITE|7502671f-f99e-4f4a-b4e9-903dacb6c294,10,au.bom.site.009999
MNTR|b827ebdebef0,MNTR|b827ebdebef0,0,2021-11-08T04:05:31.511494Z,-26.4390917,133.281323,0.2,SWITCHDINV1,b827ebdebef0,MNTR,20160,SITE|21db326f-124f-49b3-b09d-7a3bdcfe2ed4,10,au.bom.site.061055
MNTR|765db48c-a5ac-4c35-bd52-f72a97a62c81,MNTR|765db48c-a5ac-4c35-bd52-f72a97a62c81,0,2023-01-24T05:02:01.663318Z,-26.4390917,133.281323,0.15,SMA,765db48c-a5ac-4c35-bd52-f72a97a62c81,MNTR,64430,SITE|770ceeb4-647a-45d0-8aad-bdbf04bb1a79,10,au.bom.site.014015
MNTR|1114095,MNTR|1114095,0,2022-11-30T03:28:20.016178Z,-26.4390917,133.281323,0.15,SMA,1114095,MNTR,24990,SITE|6ace06a8-dc5b-4d36-9b26-a9097abe9731,10,au.bom.site.023842
MNTR|1208458_1_1_1,MNTR|1208458_1_1_1,0,2023-06-22T02:46:51.583577Z,-26.4390917,133.281323,0.15,SUNGROW,1208458_1_1_1,MNTR,122670,SITE|8115df67-f32f-418a-b599-d6551cc52e9b,10,au.bom.site.082138
MNTR|287268,MNTR|287268,0,2022-03-17T00:25:19.368775Z,-26.4390917,133.281323,0.15,SOLARANALYTICSV2,287268,MNTR,86000,SITE|83d125f1-0364-49a8-9b34-ad8053aa99e0,10,au.bom.site.040988
MNTR|1163283_1_1_1,MNTR|1163283_1_1_1,0,2023-02-02T22:50:38.334126Z,-26.4390917,133.281323,0.15,SUNGROW,1163283_1_1_1,MNTR,126000,SITE|067182b0-4043-4e5e-929b-d61537b1041b,10,au.bom.site.061366
MNTR|7260c11c-a8d1-473f-b7ff-7aabc2ced7d3,MNTR|7260c11c-a8d1-473f-b7ff-7aabc2ced7d3,0,2023-07-03T04:06:24.301935Z,-26.4390917,133.281323,0.15,FRONIUS,7260c11c-a8d1-473f-b7ff-7aabc2ced7d3,MNTR,15000,SITE|4ec41d69-5d93-488c-944e-eb7dca52d7e6,10,au.bom.site.009225
MNTR|7E0AB616-54,MNTR|7E0AB616-54,0,2023-07-21T05:05:36.214446Z,-26.4390917,133.281323,0.15,SOLAREDGEV1,7E0AB616-54,MNTR,119970,SITE|3c6b6921-8d26-484c-ba43-5b5c8c1d9299,10,au.bom.site.061055
MNTR|22131936,MNTR|22131936,0,2022-12-09T06:14:01.303274Z,-26.4390917,133.281323,0.15,FIMER,22131936,MNTR,95760,SITE|4bb0cf84-b2d7-4050-a3b6-d61ea26b1c01,10,au.bom.site.063291
MNTR|7d56c8ce-eaaa-4af7-82ca-3927997c65d9,MNTR|7d56c8ce-eaaa-4af7-82ca-3927997c65d9,0,2023-06-30T04:31:50.017409Z,-26.4390917,133.281323,0.15,FRONIUS,7d56c8ce-eaaa-4af7-82ca-3927997c65d9,MNTR,5000,SITE|1c390707-968f-4679-aee7-97f851c2b086,10,au.bom.site.009053
MNTR|7F1563D3-CA,MNTR|7F1563D3-CA,0,2023-07-25T00:32:28.196131Z,-26.4390917,133.281323,0.15,SOLAREDGEV1,7F1563D3-CA,MNTR,5508,SITE|6d04bfc5-ac77-462a-b0d4-9c58e472c5e2,10,au.bom.site.063291
MNTR|7E0E3490-50,MNTR|7E0E3490-50,0,2023-07-25T00:59:53.494750Z,-26.4390917,133.281323,0.15,SOLAREDGEV1,7E0E3490-50,MNTR,96975,SITE|7750a4bd-76c8-4d61-8469-52d9d8a3113f,10,au.bom.site.061428
MNTR|5997430,MNTR|5997430,0,2022-12-08T06:30:21.772917Z,-26.4390917,133.281323,0.15,SMA,5997430,MNTR,16650,SITE|eab57ea5-a782-499e-9e59-7b245770b95f,10,au.bom.site.086388
MNTR|2401360,MNTR|2401360,0,2023-02-09T05:50:52.082172Z,-26.4390917,133.281323,0.15,SMA,2401360,MNTR,27770,SITE|02b8df66-b20f-4c79-8697-a9037d28e0c8,10,au.bom.site.009573
MNTR|1171208_1_2_1,MNTR|1171208_1_2_1,0,2023-02-03T01:59:03.827265Z,-26.4390917,133.281323,0.15,SUNGROW,1171208_1_2_1,MNTR,153240,SITE|4496664e-cdc4-4a76-bad3-148ea05b734a,10,au.bom.site.086077
MNTR|368de2b8-d6f4-4ad7-85ea-ab0f016cbd19,MNTR|368de2b8-d6f4-4ad7-85ea-ab0f016cbd19,0,2023-07-03T00:30:17.160050Z,-26.4390917,133.281323,0.15,FRONIUS,368de2b8-d6f4-4ad7-85ea-ab0f016cbd19,MNTR,15000,SITE|4dd36203-fd91-4c4e-bb01-172b42c9540a,10,au.bom.site.068241
MNTR|9817b70b-bee7-4b77-a462-b431c0c0b53d,MNTR|9817b70b-bee7-4b77-a462-b431c0c0b53d,0,2023-03-29T01:21:22.226624Z,-26.4390917,133.281323,0.15,SMA,9817b70b-bee7-4b77-a462-b431c0c0b53d,MNTR,2640,SITE|73b943de-2397-404e-a54f-03b9ccce9509,10,au.bom.site.066137
MNTR|35954e54-45e3-4d5b-a273-1d1e44129ac6,MNTR|35954e54-45e3-4d5b-a273-1d1e44129ac6,0,2023-07-03T04:57:33.028769Z,-26.4390917,133.281323,0.15,FRONIUS,35954e54-45e3-4d5b-a273-1d1e44129ac6,MNTR,17500,SITE|6ab0ec0b-8d13-46b6-bb60-7546ccde764e,10,au.bom.site.009225
MNTR|5ec91a07-3c11-4ef1-9825-5cee16100d16,MNTR|5ec91a07-3c11-4ef1-9825-5cee16100d16,0,2023-02-06T05:22:39.954229Z,-26.4390917,133.281323,0.15,SMA,5ec91a07-3c11-4ef1-9825-5cee16100d16,MNTR,27770,SITE|7d0ad983-8de4-4f4f-acff-1c889dc12b98,10,au.bom.site.040913
MNTR|3cc273ea-7ad1-4e2a-8e31-dcdf8489e40b,MNTR|3cc273ea-7ad1-4e2a-8e31-dcdf8489e40b,0,2023-07-03T01:34:40.995504Z,-26.4390917,133.281323,0.15,FRONIUS,3cc273ea-7ad1-4e2a-8e31-dcdf8489e40b,MNTR,15000,SITE|4b6e3b0d-eb55-4c29-8aec-676e771fb8c1,10,au.bom.site.009225
MNTR|a92c2183-f332-4e2d-bdb5-db33e5fc8652,MNTR|a92c2183-f332-4e2d-bdb5-db33e5fc8652,0,2023-02-09T05:46:05.964871Z,-26.4390917,133.281323,0.15,SMA,a92c2183-f332-4e2d-bdb5-db33e5fc8652,MNTR,27770,SITE|50287c5d-37de-4819-8d87-e0bb2ed8c47b,10,au.bom.site.009281
MNTR|6915718,MNTR|6915718,0,2022-11-23T03:54:02.218853Z,-26.4390917,133.281323,0.15,SMA,6915718,MNTR,24990,SITE|1cad69d7-b3dd-419b-b60b-3cac0c14f043,10,au.bom.site.061412
MNTR|c42ff97b-4f9c-49f2-bdac-3492c0d863b9,MNTR|c42ff97b-4f9c-49f2-bdac-3492c0d863b9,0,2023-06-30T05:59:17.487605Z,-26.4390917,133.281323,0.15,FRONIUS,c42ff97b-4f9c-49f2-bdac-3492c0d863b9,MNTR,5000,SITE|0bc32cf4-b724-41c5-b261-b43389efd42b,10,au.bom.site.031222
MNTR|1173826_1_1_1,MNTR|1173826_1_1_1,0,2023-02-03T05:35:09.559652Z,-26.4390917,133.281323,0.15,SUNGROW,1173826_1_1_1,MNTR,49950,SITE|4f34d61f-65c4-4d4b-9efd-b33d9106b61b,10,au.bom.site.085280
MNTR|2204237,MNTR|2204237,0,2022-12-06T01:40:09.214428Z,-26.4390917,133.281323,0.15,SMA,2204237,MNTR,27770,SITE|8ad84ccb-b0ad-44f4-9304-3c607fd019ea,10,au.bom.site.073138
MNTR|303bdd3a-39d3-45b7-ba01-aa030070c3c8,MNTR|303bdd3a-39d3-45b7-ba01-aa030070c3c8,0,2023-07-03T00:40:42.221718Z,-26.4390917,133.281323,0.15,FRONIUS,303bdd3a-39d3-45b7-ba01-aa030070c3c8,MNTR,5000,SITE|b2041729-e85c-4978-839f-3ea84bef14e4,10,au.bom.site.009172
MNTR|bf5f381b-028f-4064-b0ce-e57324fc1d90,MNTR|bf5f381b-028f-4064-b0ce-e57324fc1d90,0,2023-07-03T01:22:22.722175Z,-26.4390917,133.281323,0.15,FRONIUS,bf5f381b-028f-4064-b0ce-e57324fc1d90,MNTR,15000,SITE|da29b0f5-bf55-456d-abd4-8ca3294d8df4,10,au.bom.site.009021
MNTR|aed87f97-f205-4195-981f-884f243bcdd5,MNTR|aed87f97-f205-4195-981f-884f243bcdd5,0,2023-06-30T05:57:04.177303Z,-26.4390917,133.281323,0.15,FRONIUS,aed87f97-f205-4195-981f-884f243bcdd5,MNTR,5000,SITE|d72144b0-2fe4-4470-a7d3-c13b0c745a04,10,au.bom.site.009172
MNTR|19661f9d-7f11-429c-9ee1-354116e0375b,MNTR|19661f9d-7f11-429c-9ee1-354116e0375b,0,2023-06-30T05:47:45.424826Z,-26.4390917,133.281323,0.15,FRONIUS,19661f9d-7f11-429c-9ee1-354116e0375b,MNTR,15000,SITE|ef7de192-48c3-40a3-827b-d95dab63472a,10,au.bom.site.040211
MNTR|1135711_1_2_1,MNTR|1135711_1_2_1,0,2023-02-02T23:34:12.636570Z,-26.4390917,133.281323,0.15,SUNGROW,1135711_1_2_1,MNTR,137770,SITE|1b2c11b8-b1d7-48ae-ae27-7ae17795e34b,10,au.bom.site.063308
MNTR|4ae68aa6-d353-4ae5-b444-b16ce972cb68,MNTR|4ae68aa6-d353-4ae5-b444-b16ce972cb68,0,2023-03-29T00:08:46.449943Z,-26.4390917,133.281323,0.15,SMA,4ae68aa6-d353-4ae5-b444-b16ce972cb68,MNTR,20000,SITE|0a69a3b1-172b-4ebe-800f-0bb3fcbb7ea2,10,au.bom.site.066137
MNTR|15114111-1bba-44ca-8d3f-5f7b66bbc4da,MNTR|15114111-1bba-44ca-8d3f-5f7b66bbc4da,0,2023-01-24T05:02:28.523118Z,-26.4390917,133.281323,0.15,SMA,15114111-1bba-44ca-8d3f-5f7b66bbc4da,MNTR,64430,SITE|770ceeb4-647a-45d0-8aad-bdbf04bb1a79,10,au.bom.site.014015
MNTR|6054241,MNTR|6054241,0,2022-11-22T04:56:01.549673Z,-26.4390917,133.281323,0.15,SMA,6054241,MNTR,20350,SITE|9b66f5ca-4f36-45a5-b835-0e35c7af0d53,10,au.bom.site.067105
MNTR|cb8d8e31-3ad4-48ed-a732-d9cf8a1480d2,MNTR|cb8d8e31-3ad4-48ed-a732-d9cf8a1480d2,0,2023-01-20T05:07:47.108188Z,-26.4390917,133.281323,0.15,SMA,cb8d8e31-3ad4-48ed-a732-d9cf8a1480d2,MNTR,61220,SITE|b9cf0c20-66d4-4edd-8c35-ae409e39bdb4,10,au.bom.site.059007
MNTR|2401363,MNTR|2401363,0,2023-02-09T05:51:54.117987Z,-26.4390917,133.281323,0.15,SMA,2401363,MNTR,27770,SITE|02b8df66-b20f-4c79-8697-a9037d28e0c8,10,au.bom.site.009573
MNTR|3314221,MNTR|3314221,0,2022-11-30T03:53:31.097969Z,-26.4390917,133.281323,0.15,SMA,3314221,MNTR,24940,SITE|74584461-a390-4517-a004-b492c9656300,10,au.bom.site.086266
MNTR|0a7579af-ba1e-4478-85a6-84e701cf0754,MNTR|0a7579af-ba1e-4478-85a6-84e701cf0754,0,2023-07-03T00:05:26.499565Z,-26.4390917,133.281323,0.15,FRONIUS,0a7579af-ba1e-4478-85a6-84e701cf0754,MNTR,20000,SITE|f33a92e9-27fe-4577-a700-e0d32fee2a8b,10,au.bom.site.009256
MNTR|9faf2f10-0518-498a-b92f-23c54b1a4df5,MNTR|9faf2f10-0518-498a-b92f-23c54b1a4df5,0,2023-07-03T02:06:17.175461Z,-26.4390917,133.281323,0.15,FRONIUS,9faf2f10-0518-498a-b92f-23c54b1a4df5,MNTR,15000,SITE|ee8ce6a8-46b2-4470-afc2-3f0bf49146a4,10,au.bom.site.012038
MNTR|4968225,MNTR|4968225,0,2022-12-05T06:28:49.211525Z,-26.4390917,133.281323,0.15,SMA,4968225,MNTR,27710,SITE|ccc4516f-3ec4-43f2-a3c2-5c2dfcff4d1f,10,au.bom.site.059007
MNTR|7E0882AE-B6,MNTR|7E0882AE-B6,0,2023-07-21T06:23:02.833293Z,-26.4390917,133.281323,0.15,SOLAREDGEV1,7E0882AE-B6,MNTR,34491,SITE|e7e75a8e-f669-4f81-9903-fb43205fcc69,10,au.bom.site.066194
MNTR|66c9393d-6368-491a-82b6-ab17002f6a49,MNTR|66c9393d-6368-491a-82b6-ab17002f6a49,0,2023-07-03T04:38:19.331784Z,-26.4390917,133.281323,0.15,FRONIUS,66c9393d-6368-491a-82b6-ab17002f6a49,MNTR,6400,SITE|856caeb6-7b1b-4cb6-a2a9-1ef7c00708f0,10,au.bom.site.070349
MNTR|0394c3fa-c7b3-4d53-b976-e28c71c7fce1,MNTR|0394c3fa-c7b3-4d53-b976-e28c71c7fce1,0,2023-07-03T01:16:08.554214Z,-26.4390917,133.281323,0.15,FRONIUS,0394c3fa-c7b3-4d53-b976-e28c71c7fce1,MNTR,5000,SITE|f95a87b3-0222-4ca2-91b2-5eae6024e38d,10,au.bom.site.009225
MNTR|WMDF-9E73-TDI4-1UGX,MNTR|WMDF-9E73-TDI4-1UGX,0,2022-08-26T01:23:17.538333Z,-26.4390917,133.281323,0.15,WATTWATCHERS,WMDF-9E73-TDI4-1UGX,MNTR,16845,SITE|7a4eccfc-214d-4ad9-a179-6937a5639b96,10,au.bom.site.066194
MNTR|92dcd098-523c-4a00-bcee-fb02161caabe,MNTR|92dcd098-523c-4a00-bcee-fb02161caabe,0,2023-01-24T05:09:56.316393Z,-26.4390917,133.281323,0.15,SMA,92dcd098-523c-4a00-bcee-fb02161caabe,MNTR,61220,SITE|8c198108-bcd2-4cb6-aa36-df514ae53df1,10,au.bom.site.040093
MNTR|07e0e1f3-c091-4233-ad0a-8750098dc896,MNTR|07e0e1f3-c091-4233-ad0a-8750098dc896,0,2023-07-03T02:08:14.160227Z,-26.4390917,133.281323,0.15,FRONIUS,07e0e1f3-c091-4233-ad0a-8750098dc896,MNTR,15000,SITE|7ca2d084-d2ad-4a68-9672-2f6d8b2b522e,10,au.bom.site.009225
MNTR|1163915_1_2_1,MNTR|1163915_1_2_1,0,2023-02-03T00:04:23.918682Z,-26.4390917,133.281323,0.15,SUNGROW,1163915_1_2_1,MNTR,99900,SITE|bca93ed0-dcc7-4262-9bb0-320f25b0d93e,10,au.bom.site.140007
MNTR|1112363_1_1_1,MNTR|1112363_1_1_1,0,2023-02-03T00:32:02.357322Z,-26.4390917,133.281323,0.15,SUNGROW,1112363_1_1_1,MNTR,82500,SITE|08b12d74-607d-41f5-89c8-d4c0b2e09993,10,au.bom.site.023122
MNTR|4b0bd4b6-f0be-409f-b854-abe400183f24,MNTR|4b0bd4b6-f0be-409f-b854-abe400183f24,0,2023-02-23T05:36:17.738852Z,-26.4390917,133.281323,0.15,FRONIUS,4b0bd4b6-f0be-409f-b854-abe400183f24,MNTR,15200,SITE|71453b04-1d14-4b36-8e97-683422d1245c,10,au.bom.site.072160
MNTR|4209848,MNTR|4209848,0,2022-12-06T01:33:48.776586Z,-26.4390917,133.281323,0.15,SMA,4209848,MNTR,27710,SITE|1e60955b-3904-421a-a518-ea194c3e0e91,10,au.bom.site.064017
MNTR|1483745,MNTR|1483745,0,2022-12-07T07:01:08.111840Z,-26.4390917,133.281323,0.15,SMA,1483745,MNTR,16660,SITE|5807c1e8-7df6-4290-ab1c-7705c0a15ac7,10,au.bom.site.033106
MNTR|7E0AAEB3-E9,MNTR|7E0AAEB3-E9,0,2023-07-21T04:53:59.059486Z,-26.4390917,133.281323,0.15,SOLAREDGEV1,7E0AAEB3-E9,MNTR,119970,SITE|3c6b6921-8d26-484c-ba43-5b5c8c1d9299,10,au.bom.site.061055
MNTR|1186808_1_10_1,MNTR|1186808_1_10_1,0,2023-02-02T05:14:45.390216Z,-26.4390917,133.281323,0.15,SUNGROW,1186808_1_10_1,MNTR,1670,SITE|ca5a8c7f-750e-44fc-90fd-3e5d002bdfa5,10,au.bom.site.058208
MNTR|1a789bd5-a8ca-4895-8d8e-4e51bc52ced8,MNTR|1a789bd5-a8ca-4895-8d8e-4e51bc52ced8,0,2023-07-03T00:28:33.857559Z,-26.4390917,133.281323,0.15,FRONIUS,1a789bd5-a8ca-4895-8d8e-4e51bc52ced8,MNTR,27000,SITE|32e36138-38e6-45b0-b3be-675e98825207,10,au.bom.site.009021
MNTR|2c1ffc13-3263-42e3-9e24-9462918d9360,MNTR|2c1ffc13-3263-42e3-9e24-9462918d9360,0,2023-07-03T02:05:24.757845Z,-26.4390917,133.281323,0.15,FRONIUS,2c1ffc13-3263-42e3-9e24-9462918d9360,MNTR,100000,SITE|e351f0b5-4eb6-45b2-973d-b5f1fac762a9,10,au.bom.site.009225
MNTR|55391eaf-1ff5-4938-997f-a7c50069fe5b,MNTR|55391eaf-1ff5-4938-997f-a7c50069fe5b,0,2023-07-03T04:56:21.133798Z,-26.4390917,133.281323,0.15,FRONIUS,55391eaf-1ff5-4938-997f-a7c50069fe5b,MNTR,20000,SITE|1eb7e6cc-9d56-4c1e-949d-c013d27a874c,10,au.bom.site.009172
MNTR|8b3f0f97-bb33-4581-810f-e554aecf7c5e,MNTR|8b3f0f97-bb33-4581-810f-e554aecf7c5e,0,2023-01-24T05:49:20.083212Z,-26.4390917,133.281323,0.15,SMA,8b3f0f97-bb33-4581-810f-e554aecf7c5e,MNTR,86320,SITE|fe2d2842-4f65-4373-a756-3891906b5fa3,10,au.bom.site.040958
MNTR|4209849,MNTR|4209849,0,2022-12-06T01:33:10.856963Z,-26.4390917,133.281323,0.15,SMA,4209849,MNTR,16630,SITE|1e60955b-3904-421a-a518-ea194c3e0e91,10,au.bom.site.064017
MNTR|b827eb963d4f,MNTR|b827eb963d4f,0,2022-02-09T01:24:17.106303Z,-26.4390917,133.281323,0.15,SWITCHDINV1,b827eb963d4f,MNTR,51840,SITE|f41a770b-c023-449a-8d60-7e4be5f1904c,10,au.bom.site.061055
MNTR|6801254b-64f6-473b-b778-af390052cb5f,MNTR|6801254b-64f6-473b-b778-af390052cb5f,0,2023-06-30T05:23:39.979977Z,-26.4390917,133.281323,0.15,FRONIUS,6801254b-64f6-473b-b778-af390052cb5f,MNTR,10000,SITE|bc99ff90-2960-466e-84a6-3a3cca9501a9,10,au.bom.site.040913
MNTR|7E13F59D-23,MNTR|7E13F59D-23,0,2023-07-25T00:30:56.760049Z,-26.4390917,133.281323,0.15,SOLAREDGEV1,7E13F59D-23,MNTR,30402,SITE|6d04bfc5-ac77-462a-b0d4-9c58e472c5e2,10,au.bom.site.063291
MNTR|8941739,MNTR|8941739,0,2022-12-08T06:11:46.492830Z,-26.4390917,133.281323,0.15,SMA,8941739,MNTR,27770,SITE|ca3593ca-6155-41b9-9036-a43da57be190,10,au.bom.site.086038
MNTR|3987792,MNTR|3987792,0,2022-11-30T03:58:56.611060Z,-26.4390917,133.281323,0.15,SMA,3987792,MNTR,28807,SITE|7af3623b-d98d-4d82-8195-642a954fddc5,10,au.bom.site.086282
MNTR|c6a43a83-f4d5-4213-a409-b2d3b9d24766,MNTR|c6a43a83-f4d5-4213-a409-b2d3b9d24766,0,2023-07-03T05:17:41.554789Z,-26.4390917,133.281323,0.15,FRONIUS,c6a43a83-f4d5-4213-a409-b2d3b9d24766,MNTR,15000,SITE|54437dad-6fdd-4a03-a038-2d0f3a50c2c1,10,au.bom.site.073138
MNTR|1098974_1_2_19,MNTR|1098974_1_2_19,0,2023-03-09T01:01:32.522149Z,-26.4390917,133.281323,0.15,SUNGROW,1098974_1_2_19,MNTR,140000,SITE|5b0d7da5-0b4c-4a88-9e51-610db8cd822b,10,au.bom.site.140009
MNTR|dd5af672-1dd3-49fc-bfc1-06b2b20f8007,MNTR|dd5af672-1dd3-49fc-bfc1-06b2b20f8007,0,2023-02-09T05:02:36.450716Z,-26.4390917,133.281323,0.15,SMA,dd5af672-1dd3-49fc-bfc1-06b2b20f8007,MNTR,66560,SITE|196ec48a-4757-41bf-8f03-c7425b2258ab,10,au.bom.site.085099
MNTR|957a1870-a33c-46e6-bdf0-da33cc146955,MNTR|957a1870-a33c-46e6-bdf0-da33cc146955,0,2023-07-03T00:48:50.691135Z,-26.4390917,133.281323,0.15,FRONIUS,957a1870-a33c-46e6-bdf0-da33cc146955,MNTR,27000,SITE|c62bba2b-9ee1-4406-be74-6d24d80028cc,10,au.bom.site.009215
MNTR|6aa361db-d573-465b-9869-9b867d65c73f,MNTR|6aa361db-d573-465b-9869-9b867d65c73f,0,2023-06-30T04:16:56.220130Z,-26.4390917,133.281323,0.15,FRONIUS,6aa361db-d573-465b-9869-9b867d65c73f,MNTR,15000,SITE|099f72e3-9a82-4b23-8ab1-cbbaa12be3b3,10,au.bom.site.009256
MNTR|c301f838-424c-4cc3-8506-a8a900695655,MNTR|c301f838-424c-4cc3-8506-a8a900695655,0,2023-06-30T06:22:06.877005Z,-26.4390917,133.281323,0.15,FRONIUS,c301f838-424c-4cc3-8506-a8a900695655,MNTR,12090,SITE|9c2f2930-860d-4ca6-8746-b1de8e6207fa,10,au.bom.site.009225
MNTR|b827ebc1281e,MNTR|b827ebc1281e,0,2022-02-09T01:32:01.810115Z,-26.4390917,133.281323,0.15,SWITCHDINV1,b827ebc1281e,MNTR,69240,SITE|068553c8-6815-48cd-9c6f-a0d93d17d86c,10,au.bom.site.061055
MNTR|32ee3143-6264-4770-8ac7-a8c600170b41,MNTR|32ee3143-6264-4770-8ac7-a8c600170b41,0,2023-07-03T05:25:43.949309Z,-26.4390917,133.281323,0.15,FRONIUS,32ee3143-6264-4770-8ac7-a8c600170b41,MNTR,12650,SITE|77aff07b-53ce-4ef2-8820-9d627eaf66d5,10,au.bom.site.066037
MNTR|71a8f68f-956d-4aca-9af4-9b8616f08da4,MNTR|71a8f68f-956d-4aca-9af4-9b8616f08da4,0,2023-03-29T01:20:28.512700Z,-26.4390917,133.281323,0.15,SMA,71a8f68f-956d-4aca-9af4-9b8616f08da4,MNTR,2640,SITE|73b943de-2397-404e-a54f-03b9ccce9509,10,au.bom.site.066137
MNTR|282136,MNTR|282136,0,2021-07-09T07:30:04.044053Z,-26.4390917,133.281323,0.2,SOLARANALYTICSV2,282136,MNTR,13860,SITE|903573f1-0fcf-4e3b-83b1-81acf364cf2c,10,au.bom.site.050137
MNTR|56702a47-409e-43a0-9f1e-20062039311c,MNTR|56702a47-409e-43a0-9f1e-20062039311c,0,2022-12-02T06:36:36.174437Z,-26.4390917,133.281323,0.15,SMA,56702a47-409e-43a0-9f1e-20062039311c,MNTR,95760,SITE|33814e7b-1cab-41d5-9ecc-80d8b13e53c0,10,au.bom.site.023013
MNTR|76d534b6-2312-4216-93f2-b267a80ea3ec,MNTR|76d534b6-2312-4216-93f2-b267a80ea3ec,0,2023-01-19T04:52:00.883517Z,-26.4390917,133.281323,0.15,SMA,76d534b6-2312-4216-93f2-b267a80ea3ec,MNTR,72570,SITE|6591670f-d731-4212-bf19-2675612ec69e,10,au.bom.site.062101
MNTR|22ea8066-095b-4d9a-987a-8ebea58ad447,MNTR|22ea8066-095b-4d9a-987a-8ebea58ad447,0,2023-06-30T04:05:56.792405Z,-26.4390917,133.281323,0.15,FRONIUS,22ea8066-095b-4d9a-987a-8ebea58ad447,MNTR,10000,SITE|f3a66edb-5419-4cc1-bd4e-bd28dce48e51,10,au.bom.site.009215
MNTR|13c77370-355b-4f98-861f-11088cf9494d,MNTR|13c77370-355b-4f98-861f-11088cf9494d,0,2023-01-18T05:03:21.971095Z,-26.4390917,133.281323,0.15,SMA,13c77370-355b-4f98-861f-11088cf9494d,MNTR,10300,SITE|6bf24d51-0a87-4c01-851c-bbe07d43988f,10,au.bom.site.009965
MNTR|62ca4249-4144-4965-9f84-250026e32a1f,MNTR|62ca4249-4144-4965-9f84-250026e32a1f,0,2023-06-30T04:04:55.433019Z,-26.4390917,133.281323,0.15,FRONIUS,62ca4249-4144-4965-9f84-250026e32a1f,MNTR,15000,SITE|0f36de34-6729-4fc2-8f0e-b84664439f38,10,au.bom.site.009021
MNTR|2157470,MNTR|2157470,0,2022-12-07T06:42:10.511823Z,-26.4390917,133.281323,0.15,SMA,2157470,MNTR,16660,SITE|ed7eeed2-abd9-4c8b-ae0d-70b2f3c4b3f3,10,au.bom.site.035264
MNTR|a0eac281-189d-46ee-8d57-2e433b8fbeec,MNTR|a0eac281-189d-46ee-8d57-2e433b8fbeec,0,2023-07-02T23:55:57.558049Z,-26.4390917,133.281323,0.15,FRONIUS,a0eac281-189d-46ee-8d57-2e433b8fbeec,MNTR,25000,SITE|162dec01-17e6-4e68-bbe8-4bd4e4b243ba,10,au.bom.site.009256
MNTR|7DAZ-T1XM-CHS2-XMGF,MNTR|7DAZ-T1XM-CHS2-XMGF,0,2022-11-01T03:22:21.886433Z,-26.4390917,133.281323,0.15,WATTWATCHERS,7DAZ-T1XM-CHS2-XMGF,MNTR,11000,SITE|ede145b2-f36c-4c0f-8805-1917ef009128,10,au.bom.site.066194
MNTR|1190236_1_20_1,MNTR|1190236_1_20_1,0,2023-02-02T05:27:55.234516Z,-26.4390917,133.281323,0.15,SUNGROW,1190236_1_20_1,MNTR,1430,SITE|91705ac6-6f62-4f02-b202-e8aed8b5c3b6,10,au.bom.site.060141
MNTR|6026043,MNTR|6026043,0,2023-02-09T05:26:39.005471Z,-26.4390917,133.281323,0.15,SMA,6026043,MNTR,27750,SITE|d5914eea-8293-42c0-8355-16e1b4d45f64,10,au.bom.site.012038
